Date,ID,Location,User,Text,Source
7/10/12 13:27,222683383497629697,"Los Angeles, CA, USA.",planetizen,Smart Growth Funding Under Attack http://t.co/OHf88gBH,HootSuite
7/5/12 19:10,220957737696243712,New York City,PPS_Placemaking,#NYC gets new #playgrounds for adults: http://t.co/i9pm1HKN (For more on the importance of #intergenerational play: http://t.co/k11zrHul),HootSuite
7/5/12 20:30,220977896431427585,New York City,PPS_Placemaking,"On #livability in #Tehran: ""over 800 parks and green spaces have been introduced to the city over the last 6 years"" http://t.co/J5XDUCPS",HootSuite
7/5/12 22:50,221013096402137088,New York City,PPS_Placemaking,".@Cabinetmag on playscapes &amp; #NYC's late-60s trnsfrmtn into ""a place to be collectively enjoyed, not simply survived"" http://t.co/BXS3c3vI",HootSuite
7/6/12 13:55,221240854772322304,New York City,PPS_Placemaking,"There are many examples [of good planning] in Africa, but mostly at the small scale. Intrvw w/ @UNHabitat's Joan Clos http://t.co/2L5ruj7N",HootSuite
7/6/12 17:05,221288679090565122,New York City,PPS_Placemaking,Fixing problems in #publicspaces often takes a lot of hard work &amp; advocacy--so it's fun to see something like this! http://t.co/CenzehtS,HootSuite
7/6/12 19:45,221328939900088320,New York City,PPS_Placemaking,Streets should reflect the creativity of the people who live around them! http://t.co/eFMnG866 @Kaid_at_NRDC on @CityRepair #Placemaking,HootSuite
7/6/12 21:00,221347862804574208,New York City,PPS_Placemaking,"Flying #bikes? Hey, why not--it's 5 o'clock on a Friday: http://t.co/kyTwnF8f #ProWalkProBike",HootSuite
7/7/12 16:45,221646032084271104,New York City,PPS_Placemaking,Sanitized plastic playgrounds vs. adventuresome playscapes: is the pendulum swinging back? http://t.co/QfjyQzVK #Placemaking,HootSuite
7/9/12 14:23,222335143539519489,New York City,PPS_Placemaking,"â€œA byproduct of #localfood is that local hands are more likely to be producing, harvesting, packing and marketing it."" http://t.co/9EhOPd6g",HootSuite
7/9/12 15:55,222358239067648002,New York City,PPS_Placemaking,"Who's leading #Detroit's turnaround? In Midtown, it's not a car company, but a community org called @MidtownSmallBiz: http://t.co/FxQHoffo",HootSuite
7/9/12 18:40,222399742250975232,New York City,PPS_Placemaking,Creating #healthyplaces that promote active living is the best solution to the growing global obesity epidemic: http://t.co/XDePjvov,HootSuite
7/9/12 20:00,222419912512118784,New York City,PPS_Placemaking,The Atlas of Suburbanisms acknowledges that #suburbs are as much a product of human behavior as the built environment http://t.co/qfbkHYoS,HootSuite
7/9/12 22:15,222453854967566338,New York City,PPS_Placemaking,There is no playground like an adventure playground. - @justinmcguirk for the @Guardian http://t.co/peDP25hU #Placemaking,HootSuite
7/10/12 13:15,222680366085963776,New York City,PPS_Placemaking,"#London's Olympic Park, says @owenhatherley, ""[mocks] the idea that we could become more rather than less equal."" http://t.co/JbvrESe0",HootSuite
6/2/12 20:48,209023613007962112,"Chicago, Illinois",RahmEmanuel,"Awesome shot. RT @petesouza The view from Marine One, leaving Chicago. http://t.co/FSdRSMMP",TweetDeck
6/5/12 14:50,210020733290680321,"Chicago, Illinois",RahmEmanuel,By now you have probably heard about @CTA Red Line closures coming in 2013. Read more about it here http://t.co/GfTqmGdm,TweetDeck
6/12/12 15:46,212571482352656385,"Chicago, Illinois",RahmEmanuel,What do you think #Chicago? Did @ConanOBrien pass his Citizenship Test? #CHICOCO  http://t.co/QO66KGJA,TweetDeck
6/12/12 16:09,212577275525345280,"Chicago, Illinois",RahmEmanuel,Done. RT @armano: Doing research for Chicago social media and realized I have more followers than @rahmemanuel. Somebody #humblebrag me STAT,TweetDeck
6/14/12 18:36,213339073891401728,"Chicago, Illinois",RahmEmanuel,RT @davidaxelrod: I'm about to take over the reins of http://t.co/lDRNgcZX for a live Q&amp;A. Tweet Qs using #Obama2012,TweetDeck
6/15/12 17:19,213682256504557568,"Chicago, Illinois",RahmEmanuel,Chicago festivals #FF edition today. @ChicagoDCASE and @explorechicago for news. @WestLoopCommOrg for #TasteofRandolph,TweetDeck
6/15/12 17:26,213683949136904193,"Chicago, Illinois",RahmEmanuel,More festival news -- @gpmf #GrantParkMusicFest @sixcorners6 http://t.co/bm3niMm7 for #BBQFest and http://t.co/o9N1CIju for #PizzaFest,web
6/16/12 23:09,214132726717104128,"Chicago, Illinois",RahmEmanuel,"Congratulations to @Michael_Nutter, the new president of @usmayors.",TweetDeck
6/18/12 17:08,214766512643375105,"Chicago, Illinois",RahmEmanuel,"A very special Happy Birthday to @ebertchicago, a true Chicago icon who inspires us all.",TweetDeck
6/19/12 14:40,215091587540189185,"Chicago, Illinois",RahmEmanuel,Looking for something different for lunch today? MT @TasteofChi2012: Stop by Daley Plaza for a preview of Taste of Chicago from 11a-2p!,TweetDeck
6/19/12 19:01,215157425093877763,"Chicago, Illinois",RahmEmanuel,Chicago loves you back. RT @chefsarahjayne: This is why I love Chicago!!!  http://t.co/UVUqf3fH,TweetDeck
6/21/12 14:21,215811604636377088,"Chicago, Illinois",RahmEmanuel,RT @explorechicago: Follow @CHIWestSideFest for info on a new 3-part concert series on the Westside of Chicago: http://t.co/bHqZfcek,TweetDeck
6/27/12 15:29,218003105063780355,"Chicago, Illinois",RahmEmanuel,Chicago loves you back. RT @JoeTBA: I love Chicago in the Summer!,TweetDeck
6/28/12 15:53,218371515417243649,"Chicago, Illinois",RahmEmanuel,"Mayor (paraphrased): ""B/C of POTUS's courage... seniors have help on RX drug coverage, &amp; those w/ preexisting conditions will be covered.""",TweetDeck
6/30/12 0:57,218870899393298432,"Chicago, Illinois",RahmEmanuel,Chicago loves you back. RT @kris_mess4 I love Chicago! :) #wonderfulcity http://t.co/Cih0pDMg,TweetDeck
7/9/12 18:08,222391820502573058,Global,Richard_Florida,Corporate Location is Spiky - World Map of top 500 corps via Business Insider  (like to see the cities) - http://t.co/UP7O3Cj8,web
7/9/12 18:17,222394115726385152,Global,Richard_Florida,"RT @nplusonemag On the ""concretely causal"" relations between urban modernism and romantic urbanism: http://t.co/gwvkxEoV",web
7/9/12 20:00,222419940592979969,Global,Richard_Florida,The members of the Working and Service Classes are actually economically better off in denser Creative Class regions. #creativeclass,HootSuite
7/9/12 21:28,222442149059375104,Global,Richard_Florida,@IBMadison Thanks for that RT. Very much appreciated.,web
7/9/12 21:29,222442326465843201,Global,Richard_Florida,@bzrd Just fyi ... http://t.co/M6yUEcTF,web
7/9/12 21:30,222442579801817088,Global,Richard_Florida,@planetizen Thanks for that. Very much appreciated.,web
7/9/12 21:31,222442837231419392,Global,Richard_Florida,@andrew_zolli Sounds great.  I'll tune in.,web
7/9/12 21:49,222447411543556097,Global,Richard_Florida,RT @knightfdn:  Successfully combining music &amp; community revitalization in #Macon http://t.co/3w6Z98QK,web
7/10/12 3:08,222527671240884224,Global,Richard_Florida,Other than Stephon Marbury ... no N.B.A. star ever demanded a trade to East Rutherford.  - NYT - http://t.co/VbYvSIzZ,web
7/10/12 3:11,222528566087270400,Global,Richard_Florida,"Hmm ... ""The Nets were 10 miles from Midtown, but they might as well have playing been in Mayberry."" - NYT - http://t.co/VbYvSIzZ",web
7/10/12 13:45,222688062596055041,Global,Richard_Florida,Urban Tech Shift - RT @urbanophile Mark Suster: Why Technology Is Driving More Urban Revitalization - http://t.co/0iatC1KY,web
7/10/12 13:47,222688588800864256,Global,Richard_Florida,The Geography of Corporate Headquarters - @AtlanticCities - http://t.co/ciIEej6X,web
7/10/12 14:07,222693432865456129,Global,Richard_Florida,@UrbanPolicyPlnr Still waiting to see how the market goes and working on it ...,web
6/14/12 18:02,213330593033891840,"Portland, Oregon",seanrobbinsPDX,"In 2011: 3,209 reported VC financings raising $32.6 billion, highest since 2001, when 3,381 deals were reported. http://t.co/At21UylL",Twitter for iPhone
6/18/12 17:54,214778127266754560,"Portland, Oregon",seanrobbinsPDX,Food for thought: 70.4% of Oregon's exports originate from the Portland metro area.  @GreaterPDX.,web
6/20/12 22:16,215568911951859712,"Portland, Oregon",seanrobbinsPDX,Oregon #2 state for tax competitiveness for new capital investment. http://t.co/1UJqbZUw http://t.co/Jwa5ZeaW,web
6/22/12 15:29,216191188246601729,"Portland, Oregon",seanrobbinsPDX,A deluge of data makes cities laboratories for those seeking to run them better. http://t.co/ZzADBDSu,Safari on iOS
6/26/12 14:41,217628621068709890,"Portland, Oregon",seanrobbinsPDX,"40% contract manufacturers benefited from re-shoring back from China this year, in poll of 259 firms. http://t.co/ropBDGWA",Businessweek+
6/27/12 15:01,217996115470061568,"Portland, Oregon",seanrobbinsPDX,Scary: U.S. is 1 of only 3 OECD nations in which the education of workers 55-64 is same/better than workers 25-34. http://t.co/U5WLUfqH,WSJ-iPad
6/27/12 20:55,218085085801480192,"Portland, Oregon",seanrobbinsPDX,Minor league baseball coming to Greater Portland.  http://t.co/2LGVbE0q,web
6/27/12 20:57,218085720877826050,"Portland, Oregon",seanrobbinsPDX,@GreaterPDX wrapped up training/implementation of region's first business retention &amp; expansion dbase this week.  Great work @colinsearspdx.,web
6/27/12 21:08,218088432520544256,"Portland, Oregon",seanrobbinsPDX,#PDX economic output back above pre-recession high (103%); behind on jobs (96%). 17th best ranked metro for recovery out of top 100.,web
6/28/12 14:10,218345527631290371,"Portland, Oregon",seanrobbinsPDX,"Cities grow more than suburbs, first time in 100 years -http://flpbd.it/as9x1",Flipboard
6/28/12 23:59,218493911730094080,"Portland, Oregon",seanrobbinsPDX,"New Boeing 787 in #PDX.  State of the art.  @Boeing employing 1,750 in nearby Gresham to produce precision metals. http://t.co/qbO0zVtm",Twitter for iPhone
6/29/12 22:21,218831609401585665,"Portland, Oregon",seanrobbinsPDX,Portland #4 for tech. â€œ@kveton: I will take 4th any day of the week. Suck it Austin! http://t.co/hc3VlyJe http://t.co/hc3VlyJeâ€ù,Twitter for iPhone
7/3/12 17:10,220202827488821248,"Portland, Oregon",seanrobbinsPDX,Portland region ranked #36 Best City for Business and Careers by Forbes. http://t.co/jnneh21K,Safari on iOS
7/4/12 3:18,220355963415310336,"Portland, Oregon",seanrobbinsPDX,God bless America and happy Independence Day.,Twitter for iPhone
7/5/12 14:10,220882235262386176,"Washington, DC",SmartGrowthUSA,Our work continues: U.S. cities are far from the top of the @theeconomist's list of most livable cities in the world. http://t.co/SZDLqlxZ,HootSuite
7/5/12 15:15,220898595698782208,"Washington, DC",SmartGrowthUSA,"â€œOn the whole, the #transpobill supports development styles which are losing popularity."" http://t.co/4hbyisvW @badler @leanforward",HootSuite
7/5/12 16:20,220914971377287169,"Washington, DC",SmartGrowthUSA,"Thanks for the #FourthofJuly photos @ILANA_at_SGA and @joseapie! Here's another, of Friendship Heights in DC: http://t.co/fp1eWpMY",HootSuite
7/5/12 17:25,220931321734758400,"Washington, DC",SmartGrowthUSA,In photos: Celebrating three years of the Partnership for Sustainable Communities http://t.co/rwMwCqHN #P4SC,HootSuite
7/5/12 18:45,220951576360128513,"Washington, DC",SmartGrowthUSA,The Lancaster County #SmartGrowth Transportation Program's new projects make the most of public investment. http://t.co/BXGEsHCe,HootSuite
7/5/12 19:40,220965299904712705,"Washington, DC",SmartGrowthUSA,"#GreenBay is seeing a rebirth, as #downtown becomes a business nexus. http://t.co/PshgIWXL @insightpubs @DowntownGB",HootSuite
7/5/12 20:35,220979131263885312,"Washington, DC",SmartGrowthUSA,Connecting @UH_News and @TexasSouthern to #lightrail will boost the schools and city alike. http://t.co/x32v2NJa via @HoustonTomorrow,HootSuite
7/5/12 21:25,220991711676084224,"Washington, DC",SmartGrowthUSA,"The Future Of Cities, @TEDtalks on @NPRnews: http://t.co/KeUI2Eu3 with @longnow @RobertNeuwirth @sfi_news",HootSuite
7/5/12 22:10,221003030378717187,"Washington, DC",SmartGrowthUSA,A view from the river: How the city of #Nashville brought a neglected natural asset back to life http://t.co/m6YRiZW5 @CRTomorrow,HootSuite
7/6/12 13:15,221230812459302915,"Washington, DC",SmartGrowthUSA,"Video: Rural communities get livable: Spotlight on Warsaw, MO. http://t.co/Fpm20klN @LivableMo",HootSuite
7/6/12 14:10,221244632128946176,"Washington, DC",SmartGrowthUSA,#Smartgrowth: Fighting sprawl with walkable communities - a great overview by @DavidWinzelberg in @TheAtlantic http://t.co/I0u42YdM,HootSuite
7/6/12 15:15,221260986781413376,"Washington, DC",SmartGrowthUSA,DC planners consider recalibrating parking requirements. http://t.co/LRr1UPgo @ChrisLeinberger @TommyWells and @DrivewithAAA weigh in.,HootSuite
7/6/12 17:25,221293695582994432,"Washington, DC",SmartGrowthUSA,"RT @GoHealthyPeople: The #healthiercommunities movement creates safer, more walkable, and healthier neighborhoods http://t.co/NgFdeEHO",HootSuite
7/6/12 18:30,221310075225116672,"Washington, DC",SmartGrowthUSA,45% of 18- to 34-year-olds have replaced driving with other transportation. http://t.co/mrD95w4Q @therealautoblog via @ridetransitgirl,HootSuite
7/6/12 19:40,221327735878979584,"Washington, DC",SmartGrowthUSA,Stay cool out there this weekend - like these kids http://t.co/brYFHHMu - and #FF @RideWise @DowntownBoise @NPRCities @aarieff @CityFabric,HootSuite
7/9/12 13:20,222319215531655168,"Washington, DC",SmartGrowthUSA,"Odessa, TX: â€œDowntowns that have reinvented themselves have done so by creating more residential living."" http://t.co/AJEgClHH @MainStOdessa",HootSuite
7/9/12 14:10,222331828193853440,"Washington, DC",SmartGrowthUSA,A sobering look at the growing economic problems of NYC's #suburbs by the @NYTimes editorial board. http://t.co/DQ9xaHok,HootSuite
7/9/12 15:20,222349444648153089,"Washington, DC",SmartGrowthUSA,What makes a city family-friendly? http://t.co/x7bmg6e7 @NextAmCity,HootSuite
7/10/12 13:10,222679073552482304,"Washington, DC",SmartGrowthUSA,Governor Nixon signs land bank legislation in #KansasCity http://t.co/rlpwlnMt @godowntownkc #kck,HootSuite
7/10/12 14:15,222695441765113856,"Washington, DC",SmartGrowthUSA,Why fund the EPA's Office of Smart Growth? We talk to @NextAmCity about what it does. http://t.co/QsXNyXFX,HootSuite
7/5/12 20:21,220975594811297793,"Washington, D.C.",sommermathis,@GilLandau The Watergate itself is just weirdly out of the way. Anything else downtown is easier to get to,Twitter for Mac
7/5/12 23:34,221024208963121152,"Washington, D.C.",sommermathis,@jaredbkeller &lt;3 &lt;3 &lt;3,Twitter for iPhone
7/5/12 23:35,221024643300073474,"Washington, D.C.",sommermathis,@jaredbkeller yes please,Twitter for iPhone
7/6/12 3:14,221079759831056384,"Washington, D.C.",sommermathis,"Although tomorrow will once again be very hot, with highs near 100, Saturday is expected to be torrid. - AlertDC &lt;3",Twitter for iPhone
7/6/12 3:17,221080511798456325,"Washington, D.C.",sommermathis,"There is absolutely no way I'm going to not refer to this weekend's weather as ""torrid"" at least 50 times.",Twitter for iPhone
7/6/12 3:25,221082521989943296,"Washington, D.C.",sommermathis,@heybecks odds of needing to remove clothing do seem high!,Twitter for iPhone
7/6/12 3:42,221086577022091264,"Washington, D.C.",sommermathis,@heathermg it's a sexy heat! So sexy it could kill you!,Twitter for iPhone
7/6/12 16:13,221275648885395456,"Washington, D.C.",sommermathis,@JBennet @alexismadrigal We're contemplating T-shirts @nate_berg #aloha #motherfuckers,Twitter for Mac
7/6/12 20:27,221339646712492032,"Washington, D.C.",sommermathis,Always â€œ@shani_o: When is it too hot to stand in line outside of Georgetown Cupcake?â€ù,Twitter for Mac
7/7/12 23:49,221752841126166528,"Washington, D.C.",sommermathis,"@amandakhurley Hammer Museum's Made in L.A. show should still be up, would be a good place to start",Twitter for iPhone
7/9/12 22:09,222452330208034817,"Washington, D.C.",sommermathis,Strongly disagree with this http://t.co/ROycugro,Twitter for Mac
7/9/12 22:14,222453640345034753,"Washington, D.C.",sommermathis,@leet oh agreed on all counts,Twitter for Mac
7/9/12 22:18,222454667739799553,"Washington, D.C.",sommermathis,"TV recaps ""enhance one's experience of a TV show""? Nope. Episode integrity is ""blurred by watching several in a row""?Please.",Twitter for Mac
7/9/12 17:27,222381388085739520,"San Francisco, CA",SPUR_Urbanist,"Since 2011, 150 tech firms have set up shop in SF, bringing the total number of such enterprises to 1,850 http://t.co/Gz8EPhvs via @SFGate",Tweet Button
7/9/12 17:27,222381487922753537,"San Francisco, CA",SPUR_Urbanist,The PARK(ing) Day 2012 World Map is now available for you to add your city/PARK. Participate!  http://t.co/M04dDAiK,web
7/9/12 17:33,222382900685963264,"San Francisco, CA",SPUR_Urbanist,"Come on Congress, Don't Kill the Office of Smart Growth - http://t.co/KVc5GWMt via @NextAmCity",Tweet Button
7/9/12 18:02,222390185646755840,"San Francisco, CA",SPUR_Urbanist,New Great Hwy medians will improve access to Ocean Beach http://t.co/1h6r7PVz,web
7/9/12 18:30,222397358120501249,"San Francisco, CA",SPUR_Urbanist,"Both of tomorrow's forums are unfortunately canceled (look for new dates soon), but join us Fri. for: http://t.co/s6d9tSCg",web
7/9/12 18:52,222402841585778689,"San Francisco, CA",SPUR_Urbanist,San Francisco rule would encourage building student housing http://t.co/AMM6OPqJ,Tweet Button
7/9/12 19:10,222407294858690560,"San Francisco, CA",SPUR_Urbanist,Which major U.S. city is at the cutting edge of forward-thinking transportation planning? Surprise: It's Los Angeles http://t.co/7Wo4HI6w,Tweet Button
7/9/12 19:13,222408054891745281,"San Francisco, CA",SPUR_Urbanist,A Playground That Parents Won't Come to Despise http://t.co/dIJXVDuH via @NewYorker,Tweet Button
7/9/12 19:49,222417175204462592,"San Francisco, CA",SPUR_Urbanist,"On July 23, join SPUR SJ at the SJICA for ""Pecha Kucha: What San Jose Means to Me."" Register now for free: http://t.co/EQJ1pyl8",web
7/9/12 20:17,222424234562043906,"San Francisco, CA",SPUR_Urbanist,Of Course People Will Ride California HSR (smart argument from @e_jaffe at The Atlantic Cities) http://t.co/8XQVfFyD,Tweet Button
7/9/12 23:06,222466869406347264,"San Francisco, CA",SPUR_Urbanist,SF parklets a homegrown effort; the latest is in the Tenderloin http://t.co/fVxQi4iF via @SFGate,Tweet Button
7/9/12 23:14,222468758889959424,"San Francisco, CA",SPUR_Urbanist,Google's plan to build apartments appears doomed http://t.co/FmdiC2ln via @nbcbayarea,Tweet Button
5/19/12 17:09,203895282365247489,"Tampa Bay, FL, USA",srogel,â€œ@FrontRowTB: excited to announce Garrett Johnson of @SendHub will be joining a panel of fellow entrepreneurs &amp;... http://t.co/tTCLYK6Zâ€ù,Twitter for iPad
5/25/12 11:30,205984206583635969,"Tampa Bay, FL, USA",srogel,Great #workforce session @PascoEDC #Hernando and #Pasco will grow #workforce of the future leading to #jobs @TBPartnership excited 2 help,Twitter for iPhone
5/25/12 11:38,205986276741095424,"Tampa Bay, FL, USA",srogel,Good story this morning on @Wusf about #Legoland and #winter haven,Twitter for iPhone
5/25/12 23:31,206165725805686785,"Tampa Bay, FL, USA",srogel,â€œ@brohrlack: Just landed nonstop from Zurich!  Grt flight w Edelweiss CEO as our Captain!  Every1 in Tampa Bay go fly! http://t.co/G2jaE5jLâ€ù,Twitter for iPhone
5/26/12 12:59,206369006016409601,"Tampa Bay, FL, USA",srogel,A conversation our region should have. Let's work together to develop the best option for our future http://t.co/DOEw0ch5,HootSuite
5/26/12 13:13,206372522432798721,"Tampa Bay, FL, USA",srogel,Thank you @venturetampabay  #Florida can grow its own http://t.co/qP8Zu9Hx #tampabay regional business plan guides us http://t.co/ALs4UiYP,HootSuite
6/17/12 21:06,214463926572826624,"Tampa Bay, FL, USA",srogel,Happy Father's Day everyone!! Hope you're having as good a day as we are. Saw the Rays win with my lovely ladies! http://t.co/nSj55My2,Twitter for iPhone
6/30/12 19:39,219153223049682944,"Tampa Bay, FL, USA",srogel,Tampa Bay Partnership is sseking a Vice President of Investor Relations &amp; Development check out the positon on the Jobs section of Linkâ€_,LinkedIn
7/6/12 15:29,221264719401586688,,StreetsblogNet,"Car subsidies, where do they begin and end? http://t.co/89dJz4xO via @seatransitblog",web
7/6/12 15:43,221268218436784130,,StreetsblogNet,Report: Traffic studies systematically overstate the benefits of road projects http://t.co/qD9NDEUE via @StreetsblogDC,web
7/6/12 16:20,221277393522921474,,StreetsblogNet,"Race, poverty and Atlanta's big, coming transportation referendum http://t.co/oFjyRoo0",web
7/6/12 17:46,221298990199734274,,StreetsblogNet,UGH! Bond Buyer: Transpo Bill good for Texas highways http://t.co/D4JOS2LQ,web
7/6/12 18:35,221311330085384195,,StreetsblogNet,"At 4:55 today, Obama will sign the disappointing new 27-month transportation bill http://t.co/obEdafWn",web
7/6/12 18:44,221313771656839168,,StreetsblogNet,@Michel38382912 Oh thanks! Rub it in! ;),web
7/6/12 20:00,221332935536685056,,StreetsblogNet,@OTMBoston I'm with you on that.,web
7/7/12 20:43,221706110594326528,,StreetsblogNet,"Cool exercise. ""Transit fantasy map"" for Columbus Ohio http://t.co/AcFDGhI8 ht @allaboardohio",web
7/9/12 14:36,222338434591768577,,StreetsblogNet,The American public strongly supports limiting carbon emissions. The US government? Not so much. http://t.co/8IcstlFQ via @n8than,web
7/9/12 14:37,222338719808626690,,StreetsblogNet,"After decades of population loss, it looks like Cincinnati's population is finally stabilizing http://t.co/g3mtk7mq via @UrbanCincy",web
7/9/12 14:39,222339220830818304,,StreetsblogNet,"In case you hadn't heard yet, CA HSR is a go. :) http://t.co/vZ9xnlD8",web
7/9/12 15:06,222346010314289153,,StreetsblogNet,DC Metro's hyper-vigilance following crash overlooks one major treat http://t.co/30axQKuR #cellphones via @ggwash,web
7/9/12 15:11,222347299442012160,,StreetsblogNet,Kansas City launches bike share http://t.co/NDTXfnbQ via @kansascyclist,web
7/9/12 16:06,222361210849476608,,StreetsblogNet,Ohio State mucking up parking privatization http://t.co/ULdt1sK1 via @yaybikes,web
7/9/12 10:35,222277679855050752,Global,the_curioscity,@marccasale Definitely! Ahh such a cool example of DIY #wayfinding! Keep em coming,HootSuite
7/9/12 12:28,222306165437112321,Global,the_curioscity,Just did massive pjt mgmt overhaul. We've gone from one @Trello board to being a company with 6 boards all in 2 months! :-) Can't live...,HootSuite
7/9/12 14:42,222339885363761152,Global,the_curioscity,"Check out our new header designed by @audryco! What do you think? We're thinking of changing up the colors often, a la @google :-)",HootSuite
7/9/12 17:59,222389464306171904,Global,the_curioscity,Photo: A Curios Hero. http://t.co/1WBFbeT5,Tumblr
7/9/12 18:03,222390506058035200,Global,the_curioscity,we're celebrating great minds that teach about cities #lewismumford http://t.co/vdtuFYUd  send your #urbanist #hero!,web
7/9/12 18:04,222390896744873984,Global,the_curioscity,@marccasale me thinks yes! it's helping people get around and giving them a sense of location/place. keep em coming marc!,web
7/9/12 18:07,222391427785691136,Global,the_curioscity,"@katkoh yea, the verdict on #robertmoses is still out. maybe he is both an urban #hero and #villain at the same time?",web
7/9/12 18:15,222393672619134976,Global,the_curioscity,@marccasale P.S. Do you want to be our street art columnist? :-),web
7/9/12 18:36,222398781042327553,Global,the_curioscity,I posted a new photo to Facebook http://t.co/qZZiDtYi,Facebook
7/9/12 23:40,222475340352733184,Global,the_curioscity,http://t.co/hEKvdwGD,Facebook
7/9/12 23:40,222475392483733504,Global,the_curioscity,Holla #NYC http://t.co/Iy2enlO7,Facebook
7/9/12 23:41,222475473115025409,Global,the_curioscity,"Sounds like an awesome gig. Holla, #Londoners http://t.co/zeqXDZa6",Facebook
7/9/12 23:41,222475669232287744,Global,the_curioscity,Today's #MillennialMonday has the opportunity to be in an NPR story! http://t.co/1BcqUjQu,Facebook
7/9/12 23:42,222475838862536704,Global,the_curioscity,The most #creative #cities in #America http://t.co/tcWoId7s,Facebook
7/9/12 23:43,222476031313973249,Global,the_curioscity,"Scouting NY! This is RIGHT up our alley! :-) Cool story, bro, literally. http://t.co/0AoC2GdQ",Facebook
7/10/12 13:31,222684368194387968,Global,the_curioscity,"Street Art Historians: The Wit of NYC's Division Street - by Kat Koh, Co-Creator of The CuriosCity This... http://t.co/agi4vhPn",Tumblr
7/10/12 13:33,222685097277657089,Global,the_curioscity,Some of @the_curioscity favorite #city sources: @360smartcity @AtlanticCities @MITCoLab @UrbanOmnibus @MetropolisMag,Twitter for BlackBerryÂ®
6/29/12 2:50,218536989933309952,,The_Suburbanist,"Between technology and socialized medicine, I see great opportunities to convert every post office into a ""ghetto clinic"".  #Equality",TweetDeck
6/29/12 2:53,218537649747664896,,The_Suburbanist,"But realistically, long after medicine itself is obsolete, those clinics will remain. Right next door to the post offices.",TweetDeck
6/29/12 2:56,218538526420107264,,The_Suburbanist,"I see that the Supreme Court didn't address the issue of throwing out medical waste with household trash, so I'm still off the hook.",TweetDeck
6/29/12 2:58,218538913676009472,,The_Suburbanist,Those syringes can really poke through Hefty bags!,TweetDeck
6/29/12 11:06,218661612771479554,,The_Suburbanist,"Enjoy your subway ride: ""House bill extends TSA intel sharing to mass transit"" http://t.co/JMt6xW3B",TweetDeck
6/30/12 2:12,218889695764025344,,The_Suburbanist,"So: Mandating firearms purchases for all homeowners passes the constitutional test, no?",TweetDeck
6/30/12 2:37,218896109060374528,,The_Suburbanist,I believe that the commerce clause limits suffrage to property owners only.,TweetDeck
6/30/12 2:44,218897845263151105,,The_Suburbanist,"Upon further examination, I see that the commerce clause also limits property ownership to Christian men.",TweetDeck
7/1/12 1:34,219242462588321793,,The_Suburbanist,MT @Mark_J_Perry VIDEO: No Traffic Lights? No Problem (DC/VA/MD Power Outage). http://t.co/B40G4mFZ,TweetDeck
7/1/12 2:27,219255853692358657,,The_Suburbanist,"Before moving to a new neighborhood, count the number of thumbs lying in the street on July 5th.",TweetDeck
7/1/12 19:54,219519448455974913,,The_Suburbanist,"Just enjoyed a 128-oz cup of Mountain Dew for lunch. For tea time, a hot Dr. Pepper. http://t.co/qfSYCfMO",TweetDeck
7/6/12 2:07,221062764762898432,,The_Suburbanist,"Govts had TONS of time, money, and experts to fix cities, but blew it repeatedly and universally.  So why do urbanists like govt so much?",TweetDeck
7/6/12 2:19,221065817687724032,,The_Suburbanist,"The ONLY thing that has improved cities is gentrification.  And that has been SLOWED by corrupt govt schemes like ""affordable housing"".",TweetDeck
7/6/12 7:16,221140625888780288,,The_Suburbanist,"Penghu Island has a network of 6-ft wide asphalt roads. Thanks to Google Maps, I'll never have to actually go there. http://t.co/K4EjY4HD",TweetDeck
7/7/12 3:04,221439586776264705,,The_Suburbanist,For those who can afford broadband but not an A/C? MT @nycgov High temps this weekend. Find a cooling center here: http://t.co/G3oxR8gw,TweetDeck
7/9/12 13:16,222318209859198977,,The_Suburbanist,"@MarketUrbanism @joshgreenman â€œ...poorer neighborhoods were devastated by the collapse of the economyâ€ù. That ""devastation"" is now 50 yo.",TweetDeck
7/9/12 13:19,222319063186145280,,The_Suburbanist,"@MarketUrbanism @joshgreenman ""...we need a blueprint for employment and housing"" Model cities, public housing, pref hiring. Already done.",TweetDeck
7/9/12 13:31,222322192338264064,,The_Suburbanist,"@MarketUrbanism Actually, it's only a 20 min ride from Lower Manhattan to ENY. The ""public housing"" observation is prbly more pertinent.",TweetDeck
7/9/12 13:38,222323753584041984,,The_Suburbanist,"In Brownsville, residents complain of being overlooked by developers. http://t.co/qONujH7Z So why is Walmart being chased away?",TweetDeck
6/28/12 14:46,218354742756245505,,ttpolitic,Rob Ford: Against $30 b transit plan for Toronto.  Unsurprisingly http://t.co/9qSy4Deh,bitly
6/28/12 14:47,218354876122537985,,ttpolitic,Birmingham needs extra $6 m to pay for downtown transit hub http://t.co/N8TfVZT4,bitly
6/28/12 15:34,218366687290994691,,ttpolitic,"Census: Numeric population increase 10-11: NYC led way followed by Houston, San Antonio, AUS, LA, Dallas, PHX, DEN, Charlotte, SD, NOLA (!)",Twitter for Mac
6/28/12 15:38,218367754066083840,,ttpolitic,Good news for older cities in Census: BOS gained 12k ppl since 2000; DC 16k; SF 7.5k; CHI 11.5k; PDX 10k; Milwaukee 3k; ATL 12k; MIA 9k,Twitter for Mac
